Graph	Algorithm	RandomSeed	Solution	Time
p2p-Gnutella05	SimFASDC-16	8	3104	38
p2p-Gnutella05	SimFASDC-16	9	3068	36
p2p-Gnutella05	SimFASDC-24	1	3073	51
p2p-Gnutella05	SimFASDC-24	10	3056	51
p2p-Gnutella05	SimFASDC-24	2	3058	52
p2p-Gnutella05	SimFASDC-24	3	3133	53
p2p-Gnutella05	SimFASDC-24	4	3131	52
p2p-Gnutella05	SimFASDC-24	5	2918	52
p2p-Gnutella05	SimFASDC-24	6	3025	52
p2p-Gnutella05	SimFASDC-24	7	3066	50
p2p-Gnutella05	SimFASDC-24	8	3049	51
p2p-Gnutella05	SimFASDC-24	9	3083	51
p2p-Gnutella05	SimFASDC-2	1	2812	23
p2p-Gnutella05	SimFASDC-2	10	2868	22
p2p-Gnutella05	SimFASDC-2	2	2802	23
p2p-Gnutella05	SimFASDC-2	3	2890	23
p2p-Gnutella05	SimFASDC-2	4	2880	24
p2p-Gnutella05	SimFASDC-2	5	2746	23
p2p-Gnutella05	SimFASDC-2	6	2826	25
p2p-Gnutella05	SimFASDC-2	7	2795	24
p2p-Gnutella05	SimFASDC-2	8	2801	23
p2p-Gnutella05	SimFASDC-2	9	2850	24
p2p-Gnutella05	SimFASDC-32	1	3033	60
p2p-Gnutella05	SimFASDC-32	10	3133	60
p2p-Gnutella05	SimFASDC-32	2	3105	62
p2p-Gnutella05	SimFASDC-32	3	3145	62
p2p-Gnutella05	SimFASDC-32	4	3084	59
p2p-Gnutella05	SimFASDC-32	5	2988	63
p2p-Gnutella05	SimFASDC-32	6	3043	62
p2p-Gnutella05	SimFASDC-32	7	3062	60
p2p-Gnutella05	SimFASDC-32	8	3021	60
p2p-Gnutella05	SimFASDC-32	9	3114	61
p2p-Gnutella05	SimFASDC-3	1	2971	25
p2p-Gnutella05	SimFASDC-3	10	2999	25
p2p-Gnutella05	SimFASDC-3	2	2825	24
p2p-Gnutella05	SimFASDC-3	3	2858	26
p2p-Gnutella05	SimFASDC-3	4	2925	24
p2p-Gnutella05	SimFASDC-3	5	2696	25
p2p-Gnutella05	SimFASDC-3	6	2834	25
p2p-Gnutella05	SimFASDC-3	7	2902	25
p2p-Gnutella05	SimFASDC-3	8	2763	26
p2p-Gnutella05	SimFASDC-3	9	2838	28
p2p-Gnutella05	SimFASDC-48	1	3056	77
p2p-Gnutella05	SimFASDC-48	10	3053	81
p2p-Gnutella05	SimFASDC-48	2	3143	79
p2p-Gnutella05	SimFASDC-48	3	3102	79
p2p-Gnutella05	SimFASDC-48	4	3074	77
p2p-Gnutella05	SimFASDC-48	5	3039	77
p2p-Gnutella05	SimFASDC-48	6	2936	83
p2p-Gnutella05	SimFASDC-48	7	3160	78
p2p-Gnutella05	SimFASDC-48	8	2980	77
p2p-Gnutella05	SimFASDC-48	9	3176	80
p2p-Gnutella05	SimFASDC-4	1	3047	26
p2p-Gnutella05	SimFASDC-4	10	2942	25
p2p-Gnutella05	SimFASDC-4	2	2948	26
p2p-Gnutella05	SimFASDC-4	3	2996	25
p2p-Gnutella05	SimFASDC-4	4	2974	26
p2p-Gnutella05	SimFASDC-4	5	2824	26
p2p-Gnutella05	SimFASDC-4	6	2967	26
p2p-Gnutella05	SimFASDC-4	7	2959	25
p2p-Gnutella05	SimFASDC-4	8	2971	26
p2p-Gnutella05	SimFASDC-4	9	2899	26
p2p-Gnutella05	SimFASDC-6	1	3051	28
p2p-Gnutella05	SimFASDC-6	10	3006	29
p2p-Gnutella05	SimFASDC-6	2	3021	27
p2p-Gnutella05	SimFASDC-6	3	3044	29
p2p-Gnutella05	SimFASDC-6	4	2982	29
p2p-Gnutella05	SimFASDC-6	5	2853	30
p2p-Gnutella05	SimFASDC-6	6	3006	29
p2p-Gnutella05	SimFASDC-6	7	2999	26
p2p-Gnutella05	SimFASDC-6	8	3017	28
p2p-Gnutella05	SimFASDC-6	9	3004	28
p2p-Gnutella05	SimFASDC-8	1	3053	31
p2p-Gnutella05	SimFASDC-8	10	3092	31
p2p-Gnutella05	SimFASDC-8	2	3047	30
p2p-Gnutella05	SimFASDC-8	3	3038	31
p2p-Gnutella05	SimFASDC-8	4	3027	29
p2p-Gnutella05	SimFASDC-8	5	2994	31
p2p-Gnutella05	SimFASDC-8	6	3039	30
p2p-Gnutella05	SimFASDC-8	7	3004	38
p2p-Gnutella05	SimFASDC-8	8	2987	31
p2p-Gnutella05	SimFASDC-8	9	2981	30
p2p-Gnutella05	FASDC-12	1	3054	49
p2p-Gnutella05	FASDC-12	10	2965	48
p2p-Gnutella05	FASDC-12	2	3034	49
p2p-Gnutella05	FASDC-12	3	3085	47
p2p-Gnutella05	FASDC-12	4	3078	49
p2p-Gnutella05	FASDC-12	5	2930	39
p2p-Gnutella05	FASDC-12	6	2997	42
p2p-Gnutella05	FASDC-12	7	2964	48
p2p-Gnutella05	FASDC-12	8	3058	48
p2p-Gnutella05	FASDC-12	9	3050	47
p2p-Gnutella05	FASDC-16	1	3086	55
p2p-Gnutella05	FASDC-16	10	3107	42
p2p-Gnutella05	FASDC-16	2	3103	44
p2p-Gnutella05	FASDC-16	3	3123	45
p2p-Gnutella05	FASDC-16	4	3120	54
p2p-Gnutella05	FASDC-16	5	2977	53
p2p-Gnutella05	FASDC-16	6	3041	52
p2p-Gnutella05	FASDC-16	7	3013	45
p2p-Gnutella05	FASDC-16	8	3035	47
p2p-Gnutella05	FASDC-16	9	3088	51
p2p-Gnutella05	FASDC-24	1	3047	72
p2p-Gnutella05	FASDC-24	10	3079	74
p2p-Gnutella05	FASDC-24	2	3094	75
p2p-Gnutella05	FASDC-24	3	3132	61
p2p-Gnutella05	FASDC-24	4	3120	63
p2p-Gnutella05	FASDC-24	5	2987	65
p2p-Gnutella05	FASDC-24	6	3031	63
p2p-Gnutella05	FASDC-24	7	3138	70
p2p-Gnutella05	FASDC-24	8	3020	71
p2p-Gnutella05	FASDC-24	9	3105	70
p2p-Gnutella05	FASDC-2	1	2781	34
p2p-Gnutella05	FASDC-2	10	2793	27
p2p-Gnutella05	FASDC-2	2	2700	29
p2p-Gnutella05	FASDC-2	3	2843	32
p2p-Gnutella05	FASDC-2	4	2817	35
p2p-Gnutella05	FASDC-2	5	2701	35
p2p-Gnutella05	FASDC-2	6	2682	35
p2p-Gnutella05	FASDC-2	7	2683	32
p2p-Gnutella05	FASDC-2	8	2676	26
p2p-Gnutella05	FASDC-2	9	2752	33
p2p-Gnutella05	FASDC-32	1	3045	86
p2p-Gnutella05	FASDC-32	10	3060	85
p2p-Gnutella05	FASDC-32	2	3055	83
p2p-Gnutella05	FASDC-32	3	3101	82
p2p-Gnutella05	FASDC-32	4	3088	78
p2p-Gnutella05	FASDC-32	5	3029	85
p2p-Gnutella05	FASDC-32	6	2950	86
p2p-Gnutella05	FASDC-32	7	3093	84
p2p-Gnutella05	FASDC-32	8	2980	84
p2p-Gnutella05	FASDC-32	9	3143	75
p2p-Gnutella05	FASDC-3	1	2778	35
p2p-Gnutella05	FASDC-3	10	2857	34
p2p-Gnutella05	FASDC-3	2	2797	36
p2p-Gnutella05	FASDC-3	3	2872	26
p2p-Gnutella05	FASDC-3	4	2823	29
p2p-Gnutella05	FASDC-3	5	2742	40
p2p-Gnutella05	FASDC-3	6	2790	37
p2p-Gnutella05	FASDC-3	7	2763	36
p2p-Gnutella05	FASDC-3	8	2704	35
p2p-Gnutella05	FASDC-3	9	2805	26
p2p-Gnutella05	FASDC-48	1	3079	99
p2p-Gnutella05	FASDC-48	10	3085	109
p2p-Gnutella05	FASDC-48	2	3016	113
p2p-Gnutella05	FASDC-48	3	3112	111
p2p-Gnutella05	FASDC-48	4	3140	109
p2p-Gnutella05	FASDC-48	5	3001	100
p2p-Gnutella05	FASDC-48	6	3012	98
p2p-Gnutella05	FASDC-48	7	3129	108
p2p-Gnutella05	FASDC-48	8	3000	109
p2p-Gnutella05	FASDC-48	9	3108	109
p2p-Gnutella05	FASDC-4	1	2832	36
p2p-Gnutella05	FASDC-4	10	2973	33
p2p-Gnutella05	FASDC-4	2	2929	30
p2p-Gnutella05	FASDC-4	3	2933	34
p2p-Gnutella05	FASDC-4	4	2852	34
p2p-Gnutella05	FASDC-4	5	2793	36
p2p-Gnutella05	FASDC-4	6	2827	36
p2p-Gnutella05	FASDC-4	7	2847	40
p2p-Gnutella05	FASDC-4	8	2874	39
p2p-Gnutella05	FASDC-4	9	2899	29
p2p-Gnutella05	FASDC-6	1	3017	31
p2p-Gnutella05	FASDC-6	10	2912	40
p2p-Gnutella05	FASDC-6	2	3016	39
p2p-Gnutella05	FASDC-6	3	3014	39
p2p-Gnutella05	FASDC-6	4	2952	40
p2p-Gnutella05	FASDC-6	5	2869	33
p2p-Gnutella05	FASDC-6	6	2955	31
p2p-Gnutella05	FASDC-6	7	2940	41
p2p-Gnutella05	FASDC-6	8	3016	37
p2p-Gnutella05	FASDC-6	9	2957	38
p2p-Gnutella05	FASDC-8	1	3059	45
p2p-Gnutella05	FASDC-8	10	2957	39
p2p-Gnutella05	FASDC-8	2	3041	34
p2p-Gnutella05	FASDC-8	3	3055	46
p2p-Gnutella05	FASDC-8	4	2975	41
p2p-Gnutella05	FASDC-8	5	2954	43
p2p-Gnutella05	FASDC-8	6	3040	41
p2p-Gnutella05	FASDC-8	7	3014	40
p2p-Gnutella05	FASDC-8	8	3084	34
p2p-Gnutella05	FASDC-8	9	2989	47
p2p-Gnutella05	RED+Greedy	1	3856	18
p2p-Gnutella05	RED+Greedy	10	3859	16
p2p-Gnutella05	RED+Greedy	2	3721	17
p2p-Gnutella05	RED+Greedy	3	3816	19
p2p-Gnutella05	RED+Greedy	4	3862	18
p2p-Gnutella05	RED+Greedy	5	3714	19
p2p-Gnutella05	RED+Greedy	6	3753	18
p2p-Gnutella05	RED+Greedy	7	3745	20
p2p-Gnutella05	RED+Greedy	8	3782	17
p2p-Gnutella05	RED+Greedy	9	3806	17
p2p-Gnutella05	REDstar+Greedy	1	3794	22
p2p-Gnutella05	REDstar+Greedy	10	3811	22
p2p-Gnutella05	REDstar+Greedy	2	3681	20
p2p-Gnutella05	REDstar+Greedy	3	3825	21
p2p-Gnutella05	REDstar+Greedy	4	3775	24
p2p-Gnutella05	REDstar+Greedy	5	3730	22
p2p-Gnutella05	REDstar+Greedy	6	3663	23
p2p-Gnutella05	REDstar+Greedy	7	3641	23
p2p-Gnutella05	REDstar+Greedy	8	3776	21
p2p-Gnutella05	REDstar+Greedy	9	3760	21
p2p-Gnutella05	scc+2cyc+Greedy	1	3923	16
p2p-Gnutella05	scc+2cyc+Greedy	10	3956	15
p2p-Gnutella05	scc+2cyc+Greedy	2	3842	17
p2p-Gnutella05	scc+2cyc+Greedy	3	3981	17
p2p-Gnutella05	scc+2cyc+Greedy	4	3915	17
p2p-Gnutella05	scc+2cyc+Greedy	5	3855	16
p2p-Gnutella05	scc+2cyc+Greedy	6	3956	16
p2p-Gnutella05	scc+2cyc+Greedy	7	3898	17
p2p-Gnutella05	scc+2cyc+Greedy	8	3975	16
p2p-Gnutella05	scc+2cyc+Greedy	9	4010	16
p2p-Gnutella05	scc+2cyc+chain+Greedy	1	3903	17
p2p-Gnutella05	scc+2cyc+chain+Greedy	10	3897	15
p2p-Gnutella05	scc+2cyc+chain+Greedy	2	3876	17
p2p-Gnutella05	scc+2cyc+chain+Greedy	3	3928	18
p2p-Gnutella05	scc+2cyc+chain+Greedy	4	3922	17
p2p-Gnutella05	scc+2cyc+chain+Greedy	5	3848	17
p2p-Gnutella05	scc+2cyc+chain+Greedy	6	3935	16
p2p-Gnutella05	scc+2cyc+chain+Greedy	7	3894	17
p2p-Gnutella05	scc+2cyc+chain+Greedy	8	3930	17
p2p-Gnutella05	scc+2cyc+chain+Greedy	9	3945	16
p2p-Gnutella05	scc+Greedy	1	3914	5
p2p-Gnutella05	scc+Greedy	10	3923	5
p2p-Gnutella05	scc+Greedy	2	3841	5
p2p-Gnutella05	scc+Greedy	3	3979	5
p2p-Gnutella05	scc+Greedy	4	3895	5
p2p-Gnutella05	scc+Greedy	5	3854	5
p2p-Gnutella05	scc+Greedy	6	3970	5
p2p-Gnutella05	scc+Greedy	7	3872	5
p2p-Gnutella05	scc+Greedy	8	3934	5
p2p-Gnutella05	scc+Greedy	9	3976	5
p2p-Gnutella06	Greedy	1	4488	2
p2p-Gnutella06	Greedy	10	4548	2
p2p-Gnutella06	Greedy	2	4392	2
p2p-Gnutella06	Greedy	3	4390	2
p2p-Gnutella06	Greedy	4	4435	2
p2p-Gnutella06	Greedy	5	4429	2
p2p-Gnutella06	Greedy	6	4640	2
p2p-Gnutella06	Greedy	7	4568	2
p2p-Gnutella06	Greedy	8	4538	2
p2p-Gnutella06	Greedy	9	4617	2
p2p-Gnutella06	HCS+Greedy	1	4484	23
p2p-Gnutella06	HCS+Greedy	10	4512	24
p2p-Gnutella06	HCS+Greedy	2	4405	23
p2p-Gnutella06	HCS+Greedy	3	4361	24
p2p-Gnutella06	HCS+Greedy	4	4415	24
p2p-Gnutella06	HCS+Greedy	5	4476	23
p2p-Gnutella06	HCS+Greedy	6	4588	24
p2p-Gnutella06	HCS+Greedy	7	4600	24
p2p-Gnutella06	HCS+Greedy	8	4527	23
p2p-Gnutella06	HCS+Greedy	9	4534	24
p2p-Gnutella06	SimFASDC-12	1	3477	35
p2p-Gnutella06	SimFASDC-12	10	3524	36
p2p-Gnutella06	SimFASDC-12	2	3458	35
p2p-Gnutella06	SimFASDC-12	3	3440	35
p2p-Gnutella06	SimFASDC-12	4	3497	35
p2p-Gnutella06	SimFASDC-12	5	3534	36
p2p-Gnutella06	SimFASDC-12	6	3630	35
p2p-Gnutella06	SimFASDC-12	7	3500	34
p2p-Gnutella06	SimFASDC-12	8	3501	36
p2p-Gnutella06	SimFASDC-12	9	3508	35
p2p-Gnutella06	SimFASDC-16	1	3424	42
p2p-Gnutella06	SimFASDC-16	10	3535	42
p2p-Gnutella06	SimFASDC-16	2	3473	43
p2p-Gnutella06	SimFASDC-16	3	3476	43
p2p-Gnutella06	SimFASDC-16	4	3450	41
p2p-Gnutella06	SimFASDC-16	5	3514	40
p2p-Gnutella06	SimFASDC-16	6	3568	42
p2p-Gnutella06	SimFASDC-16	7	3593	40
p2p-Gnutella06	SimFASDC-16	8	3583	37
p2p-Gnutella06	SimFASDC-16	9	3539	37
p2p-Gnutella06	SimFASDC-24	1	3543	53
p2p-Gnutella06	SimFASDC-24	10	3526	54
p2p-Gnutella06	SimFASDC-24	2	3559	53
p2p-Gnutella06	SimFASDC-24	3	3490	52
p2p-Gnutella06	SimFASDC-24	4	3528	52
p2p-Gnutella06	SimFASDC-24	5	3618	55
p2p-Gnutella06	SimFASDC-24	6	3644	52
p2p-Gnutella06	SimFASDC-24	7	3602	53
p2p-Gnutella06	SimFASDC-24	8	3593	53
p2p-Gnutella06	SimFASDC-24	9	3602	56
p2p-Gnutella06	SimFASDC-2	1	3324	23
p2p-Gnutella06	SimFASDC-2	10	3316	23
p2p-Gnutella06	SimFASDC-2	2	3259	25
p2p-Gnutella06	SimFASDC-2	3	3269	24
p2p-Gnutella06	SimFASDC-2	4	3207	23
p2p-Gnutella06	SimFASDC-2	5	3245	23
p2p-Gnutella06	SimFASDC-2	6	3317	24
p2p-Gnutella06	SimFASDC-2	7	3256	24
p2p-Gnutella06	SimFASDC-2	8	3225	22
p2p-Gnutella06	SimFASDC-2	9	3281	23
p2p-Gnutella06	SimFASDC-32	1	3569	65
p2p-Gnutella06	SimFASDC-32	10	3581	62
p2p-Gnutella06	SimFASDC-32	2	3555	62
p2p-Gnutella06	SimFASDC-32	3	3518	64
p2p-Gnutella06	SimFASDC-32	4	3471	62
p2p-Gnutella06	SimFASDC-32	5	3573	65
p2p-Gnutella06	SimFASDC-32	6	3594	63
p2p-Gnutella06	SimFASDC-32	7	3634	63
p2p-Gnutella06	SimFASDC-32	8	3563	61
p2p-Gnutella06	SimFASDC-32	9	3534	63
p2p-Gnutella06	SimFASDC-3	1	3320	24
p2p-Gnutella06	SimFASDC-3	10	3385	23
p2p-Gnutella06	SimFASDC-3	2	3309	25
p2p-Gnutella06	SimFASDC-3	3	3331	25
p2p-Gnutella06	SimFASDC-3	4	3211	24
p2p-Gnutella06	SimFASDC-3	5	3238	25
p2p-Gnutella06	SimFASDC-3	6	3418	23
p2p-Gnutella06	SimFASDC-3	7	3348	25
p2p-Gnutella06	SimFASDC-3	8	3251	25
p2p-Gnutella06	SimFASDC-3	9	3290	23
p2p-Gnutella06	SimFASDC-48	1	3506	80
p2p-Gnutella06	SimFASDC-48	10	3566	84
p2p-Gnutella06	SimFASDC-48	2	3515	81
p2p-Gnutella06	SimFASDC-48	3	3526	85
p2p-Gnutella06	SimFASDC-48	4	3550	82
p2p-Gnutella06	SimFASDC-48	5	3574	85
p2p-Gnutella06	SimFASDC-48	6	3640	84
p2p-Gnutella06	SimFASDC-48	7	3631	84
p2p-Gnutella06	SimFASDC-48	8	3607	82
p2p-Gnutella06	SimFASDC-48	9	3527	82
p2p-Gnutella06	SimFASDC-4	1	3416	25
p2p-Gnutella06	SimFASDC-4	10	3464	26
p2p-Gnutella06	SimFASDC-4	2	3410	25
p2p-Gnutella06	SimFASDC-4	3	3436	25
p2p-Gnutella06	SimFASDC-4	4	3378	25
p2p-Gnutella06	SimFASDC-4	5	3396	26
p2p-Gnutella06	SimFASDC-4	6	3570	25
p2p-Gnutella06	SimFASDC-4	7	3492	26
p2p-Gnutella06	SimFASDC-4	8	3372	25
p2p-Gnutella06	SimFASDC-4	9	3460	26
p2p-Gnutella06	SimFASDC-6	1	3476	28
p2p-Gnutella06	SimFASDC-6	10	3564	27
p2p-Gnutella06	SimFASDC-6	2	3520	28
p2p-Gnutella06	SimFASDC-6	3	3430	28
p2p-Gnutella06	SimFASDC-6	4	3387	28
p2p-Gnutella06	SimFASDC-6	5	3430	29
p2p-Gnutella06	SimFASDC-6	6	3562	27
p2p-Gnutella06	SimFASDC-6	7	3567	28
p2p-Gnutella06	SimFASDC-6	8	3512	28
p2p-Gnutella06	SimFASDC-6	9	3512	27
p2p-Gnutella06	SimFASDC-8	1	3488	30
p2p-Gnutella06	SimFASDC-8	10	3553	31
p2p-Gnutella06	SimFASDC-8	2	3455	30
p2p-Gnutella06	SimFASDC-8	3	3462	30
p2p-Gnutella06	SimFASDC-8	4	3427	31
p2p-Gnutella06	SimFASDC-8	5	3445	31
p2p-Gnutella06	SimFASDC-8	6	3523	31
p2p-Gnutella06	SimFASDC-8	7	3499	30
p2p-Gnutella06	SimFASDC-8	8	3541	30
p2p-Gnutella06	SimFASDC-8	9	3575	30
p2p-Gnutella06	FASDC-12	1	3532	39
p2p-Gnutella06	FASDC-12	10	3527	41
p2p-Gnutella06	FASDC-12	2	3506	43
p2p-Gnutella06	FASDC-12	3	3460	47
p2p-Gnutella06	FASDC-12	4	3441	47
p2p-Gnutella06	FASDC-12	5	3501	50
p2p-Gnutella06	FASDC-12	6	3620	40
p2p-Gnutella06	FASDC-12	7	3522	38
p2p-Gnutella06	FASDC-12	8	3530	45
p2p-Gnutella06	FASDC-12	9	3477	46
p2p-Gnutella06	FASDC-16	1	3480	61
p2p-Gnutella06	FASDC-16	10	3494	61
p2p-Gnutella06	FASDC-16	2	3504	50
p2p-Gnutella06	FASDC-16	3	3503	52
p2p-Gnutella06	FASDC-16	4	3438	58
p2p-Gnutella06	FASDC-16	5	3570	59
p2p-Gnutella06	FASDC-16	6	3594	56
p2p-Gnutella06	FASDC-16	7	3593	58
p2p-Gnutella06	FASDC-16	8	3611	44
p2p-Gnutella06	FASDC-16	9	3607	44
p2p-Gnutella06	FASDC-24	1	3516	73
p2p-Gnutella06	FASDC-24	10	3478	71
p2p-Gnutella06	FASDC-24	2	3517	74
p2p-Gnutella06	FASDC-24	3	3470	73
p2p-Gnutella06	FASDC-24	4	3536	69
p2p-Gnutella06	FASDC-24	5	3516	64
p2p-Gnutella06	FASDC-24	6	3604	64
p2p-Gnutella06	FASDC-24	7	3518	63
p2p-Gnutella06	FASDC-24	8	3643	71
p2p-Gnutella06	FASDC-24	9	3548	76
p2p-Gnutella06	FASDC-2	1	3245	32
p2p-Gnutella06	FASDC-2	10	3200	31
p2p-Gnutella06	FASDC-2	2	3187	26
p2p-Gnutella06	FASDC-2	3	3110	27
p2p-Gnutella06	FASDC-2	4	3137	33
p2p-Gnutella06	FASDC-2	5	3191	31
p2p-Gnutella06	FASDC-2	6	3223	34
p2p-Gnutella06	FASDC-2	7	3327	32
p2p-Gnutella06	FASDC-2	8	3192	26
p2p-Gnutella06	FASDC-2	9	3239	26
p2p-Gnutella06	FASDC-32	1	3577	87
p2p-Gnutella06	FASDC-32	10	3517	87
p2p-Gnutella06	FASDC-32	2	3504	88
p2p-Gnutella06	FASDC-32	3	3490	85
p2p-Gnutella06	FASDC-32	4	3491	83
p2p-Gnutella06	FASDC-32	5	3581	81
p2p-Gnutella06	FASDC-32	6	3680	86
p2p-Gnutella06	FASDC-32	7	3578	82
p2p-Gnutella06	FASDC-32	8	3551	90
p2p-Gnutella06	FASDC-32	9	3582	79
p2p-Gnutella06	FASDC-3	1	3314	34
p2p-Gnutella06	FASDC-3	10	3315	35
p2p-Gnutella06	FASDC-3	2	3220	34
p2p-Gnutella06	FASDC-3	3	3155	33
p2p-Gnutella06	FASDC-3	4	3193	27
p2p-Gnutella06	FASDC-3	5	3216	28
p2p-Gnutella06	FASDC-3	6	3370	34
p2p-Gnutella06	FASDC-3	7	3274	34
p2p-Gnutella06	FASDC-3	8	3274	33
p2p-Gnutella06	FASDC-3	9	3274	33
p2p-Gnutella06	FASDC-48	1	3588	100
p2p-Gnutella06	FASDC-48	10	3553	102
p2p-Gnutella06	FASDC-48	2	3555	118
p2p-Gnutella06	FASDC-48	3	3566	117
p2p-Gnutella06	FASDC-48	4	3432	112
p2p-Gnutella06	FASDC-48	5	3514	114
p2p-Gnutella06	FASDC-48	6	3599	104
p2p-Gnutella06	FASDC-48	7	3595	101
p2p-Gnutella06	FASDC-48	8	3628	112
p2p-Gnutella06	FASDC-48	9	3507	114
p2p-Gnutella06	FASDC-4	1	3391	38
p2p-Gnutella06	FASDC-4	10	3452	34
p2p-Gnutella06	FASDC-4	2	3390	29
p2p-Gnutella06	FASDC-4	3	3354	34
p2p-Gnutella06	FASDC-4	4	3350	35
p2p-Gnutella06	FASDC-4	5	3337	35
p2p-Gnutella06	FASDC-4	6	3429	34
p2p-Gnutella06	FASDC-4	7	3423	35
p2p-Gnutella06	FASDC-4	8	3328	35
p2p-Gnutella06	FASDC-4	9	3392	33
p2p-Gnutella06	FASDC-6	1	3477	31
p2p-Gnutella06	FASDC-6	10	3414	37
p2p-Gnutella06	FASDC-6	2	3407	41
p2p-Gnutella06	FASDC-6	3	3418	39
p2p-Gnutella06	FASDC-6	4	3385	38
p2p-Gnutella06	FASDC-6	5	3403	35
p2p-Gnutella06	FASDC-6	6	3534	32
p2p-Gnutella06	FASDC-6	7	3451	38
p2p-Gnutella06	FASDC-6	8	3497	39
p2p-Gnutella06	FASDC-6	9	3443	41
p2p-Gnutella06	FASDC-8	1	3498	41
p2p-Gnutella06	FASDC-8	10	3512	42
p2p-Gnutella06	FASDC-8	2	3417	33
p2p-Gnutella06	FASDC-8	3	3515	34
p2p-Gnutella06	FASDC-8	4	3361	40
p2p-Gnutella06	FASDC-8	5	3452	46
p2p-Gnutella06	FASDC-8	6	3620	40
p2p-Gnutella06	FASDC-8	7	3484	42
p2p-Gnutella06	FASDC-8	8	3526	35
p2p-Gnutella06	FASDC-8	9	3572	34
p2p-Gnutella06	RED+Greedy	1	4421	19
p2p-Gnutella06	RED+Greedy	10	4363	18
p2p-Gnutella06	RED+Greedy	2	4286	18
p2p-Gnutella06	RED+Greedy	3	4280	18
p2p-Gnutella06	RED+Greedy	4	4300	19
p2p-Gnutella06	RED+Greedy	5	4337	17
p2p-Gnutella06	RED+Greedy	6	4480	17
p2p-Gnutella06	RED+Greedy	7	4411	18
p2p-Gnutella06	RED+Greedy	8	4393	19
p2p-Gnutella06	RED+Greedy	9	4392	16
p2p-Gnutella06	REDstar+Greedy	1	4388	20
p2p-Gnutella06	REDstar+Greedy	10	4352	21
p2p-Gnutella06	REDstar+Greedy	2	4289	20
p2p-Gnutella06	REDstar+Greedy	3	4239	19
p2p-Gnutella06	REDstar+Greedy	4	4263	21
p2p-Gnutella06	REDstar+Greedy	5	4266	20
p2p-Gnutella06	REDstar+Greedy	6	4427	21
p2p-Gnutella06	REDstar+Greedy	7	4347	20
p2p-Gnutella06	REDstar+Greedy	8	4393	19
p2p-Gnutella06	REDstar+Greedy	9	4374	20
p2p-Gnutella06	scc+2cyc+Greedy	1	4469	17
p2p-Gnutella06	scc+2cyc+Greedy	10	4522	16
p2p-Gnutella06	scc+2cyc+Greedy	2	4392	17
p2p-Gnutella06	scc+2cyc+Greedy	3	4366	15
p2p-Gnutella06	scc+2cyc+Greedy	4	4418	16
p2p-Gnutella06	scc+2cyc+Greedy	5	4463	17
p2p-Gnutella06	scc+2cyc+Greedy	6	4654	17
p2p-Gnutella06	scc+2cyc+Greedy	7	4573	15
p2p-Gnutella06	scc+2cyc+Greedy	8	4560	15
p2p-Gnutella06	scc+2cyc+Greedy	9	4583	17
p2p-Gnutella06	scc+2cyc+chain+Greedy	1	4556	18
p2p-Gnutella06	scc+2cyc+chain+Greedy	10	4518	17
p2p-Gnutella06	scc+2cyc+chain+Greedy	2	4375	17
p2p-Gnutella06	scc+2cyc+chain+Greedy	3	4404	16
p2p-Gnutella06	scc+2cyc+chain+Greedy	4	4466	18
p2p-Gnutella06	scc+2cyc+chain+Greedy	5	4440	17
p2p-Gnutella06	scc+2cyc+chain+Greedy	6	4629	17
p2p-Gnutella06	scc+2cyc+chain+Greedy	7	4578	16
p2p-Gnutella06	scc+2cyc+chain+Greedy	8	4519	18
p2p-Gnutella06	scc+2cyc+chain+Greedy	9	4598	17
p2p-Gnutella06	scc+Greedy	1	4540	5
p2p-Gnutella06	scc+Greedy	10	4492	5
p2p-Gnutella06	scc+Greedy	2	4379	5
p2p-Gnutella06	scc+Greedy	3	4415	5
p2p-Gnutella06	scc+Greedy	4	4444	5
p2p-Gnutella06	scc+Greedy	5	4449	5
p2p-Gnutella06	scc+Greedy	6	4652	5
p2p-Gnutella06	scc+Greedy	7	4575	8
p2p-Gnutella06	scc+Greedy	8	4562	5
p2p-Gnutella06	scc+Greedy	9	4583	5
p2p-Gnutella08	Greedy	1	2147	1
p2p-Gnutella08	Greedy	10	2069	1
p2p-Gnutella08	Greedy	2	2033	1
p2p-Gnutella08	Greedy	3	2068	1
p2p-Gnutella08	Greedy	4	2070	1
p2p-Gnutella08	Greedy	5	2070	1
p2p-Gnutella08	Greedy	6	2056	1
p2p-Gnutella08	Greedy	7	2087	1
p2p-Gnutella08	Greedy	8	2077	1
p2p-Gnutella08	Greedy	9	2069	1
p2p-Gnutella08	HCS+Greedy	1	2113	17
p2p-Gnutella08	HCS+Greedy	10	2054	18
p2p-Gnutella08	HCS+Greedy	2	2032	13
p2p-Gnutella08	HCS+Greedy	3	2083	13
p2p-Gnutella08	HCS+Greedy	4	2043	14
p2p-Gnutella08	HCS+Greedy	5	2091	14
p2p-Gnutella08	HCS+Greedy	6	2073	13
p2p-Gnutella08	HCS+Greedy	7	2129	13
p2p-Gnutella08	HCS+Greedy	8	2078	18
p2p-Gnutella08	HCS+Greedy	9	2036	14
p2p-Gnutella08	SimFASDC-12	1	1558	18
p2p-Gnutella08	SimFASDC-12	10	1525	19
p2p-Gnutella08	SimFASDC-12	2	1555	20
p2p-Gnutella08	SimFASDC-12	3	1607	20
p2p-Gnutella08	SimFASDC-12	4	1431	19
p2p-Gnutella08	SimFASDC-12	5	1572	19
