Graph	Algorithm	RandomSeed	|E|	w(E)	Time
amazon-2008	scc	1	4859572	4859572	1150
amazon-2008	scc	10	4859572	4859572	393
amazon-2008	scc	2	4859572	4859572	412
amazon-2008	scc	3	4859572	4859572	437
amazon-2008	scc	4	4859572	4859572	408
amazon-2008	scc	5	4859572	4859572	394
amazon-2008	scc	6	4859572	4859572	391
amazon-2008	scc	7	4859572	4859572	409
amazon-2008	scc	8	4859572	4859572	507
amazon-2008	scc	9	4859572	4859572	392
arabic-2005	HCS	1	440077535	440592277	12623232
arabic-2005	HCS	10	440077586	440592291	15532608
arabic-2005	HCS	2	440077572	440592334	12660559
arabic-2005	HCS	3	440077601	440592269	14492394
arabic-2005	HCS	4	440079947	440594685	12424567
arabic-2005	HCS	5	440077646	440592416	15533271
arabic-2005	HCS	6	440077629	440592388	11200751
arabic-2005	HCS	7	440077501	440592180	13937505
arabic-2005	HCS	8	440077414	440591951	11275289
arabic-2005	HCS	9	440077483	440592208	14232856
arabic-2005	RED	1	61997422	67227055	1265780
arabic-2005	RED	10	61997422	67227323	1030673
arabic-2005	RED	2	61997422	67227116	1282346
arabic-2005	RED	3	61997422	67227032	1031741
arabic-2005	RED	4	61997422	67227227	1284448
arabic-2005	RED	5	61997422	67227119	1096826
arabic-2005	RED	6	61997422	67227313	1025326
arabic-2005	RED	7	61997422	67227026	1285337
arabic-2005	RED	8	61997422	67226992	1304989
arabic-2005	RED	9	61997422	67227089	1303655
arabic-2005	REDstar	1	46686933	56065242	1155697
arabic-2005	REDstar	10	46686933	56062870	1975643
arabic-2005	REDstar	2	46686933	56065170	1322731
arabic-2005	REDstar	3	46686933	56065211	1726647
arabic-2005	REDstar	4	46686933	56065351	1116392
arabic-2005	REDstar	5	46686933	56062705	1438742
arabic-2005	REDstar	6	46686933	56062825	1090109
arabic-2005	REDstar	7	46686933	56062703	1528372
arabic-2005	REDstar	8	46686933	56062724	1068215
arabic-2005	REDstar	9	46686933	56064941	1795920
arabic-2005	scc+2cyc+chain	1	80225137	80370434	990785
arabic-2005	scc+2cyc+chain	10	80223677	80368902	1570986
arabic-2005	scc+2cyc+chain	2	80223907	80369232	1137614
arabic-2005	scc+2cyc+chain	3	80224114	80369222	1525027
arabic-2005	scc+2cyc+chain	4	80224544	80369860	985613
arabic-2005	scc+2cyc+chain	5	80225379	80370619	1397851
arabic-2005	scc+2cyc+chain	6	80224792	80370044	967045
arabic-2005	scc+2cyc+chain	7	80225715	80370365	1217289
arabic-2005	scc+2cyc+chain	8	80224669	80369958	990143
arabic-2005	scc+2cyc+chain	9	80226074	80371316	1173447
arabic-2005	scc+2cyc	1	122025903	122025903	853670
arabic-2005	scc+2cyc	10	122025903	122025903	739861
arabic-2005	scc+2cyc	2	122025903	122025903	719913
arabic-2005	scc+2cyc	3	122025903	122025903	732945
arabic-2005	scc+2cyc	4	122025903	122025903	723179
arabic-2005	scc+2cyc	5	122025903	122025903	733688
arabic-2005	scc+2cyc	6	122025903	122025903	721945
arabic-2005	scc+2cyc	7	122025903	122025903	726388
arabic-2005	scc+2cyc	8	122025903	122025903	723016
arabic-2005	scc+2cyc	9	122025903	122025903	727117
arabic-2005	scc	1	590930824	590930824	32923
arabic-2005	scc	10	590930824	590930824	33127
arabic-2005	scc	2	590930824	590930824	32880
arabic-2005	scc	3	590930824	590930824	33662
arabic-2005	scc	4	590930824	590930824	32801
arabic-2005	scc	5	590930824	590930824	33017
arabic-2005	scc	6	590930824	590930824	33048
arabic-2005	scc	7	590930824	590930824	34746
arabic-2005	scc	8	590930824	590930824	32741
arabic-2005	scc	9	590930824	590930824	33389
bigkey	HCS	1	0	0	5
bigkey	HCS	10	0	0	5
bigkey	HCS	2	0	0	5
bigkey	HCS	3	0	0	5
bigkey	HCS	4	0	0	5
bigkey	HCS	5	0	0	5
bigkey	HCS	6	0	0	5
bigkey	HCS	7	0	0	5
bigkey	HCS	8	0	0	5
bigkey	HCS	9	0	0	5
bigkey	RED	1	0	0	5
bigkey	RED	10	0	0	6
bigkey	RED	2	0	0	5
bigkey	RED	3	0	0	5
bigkey	RED	4	0	0	6
bigkey	RED	5	0	0	5
bigkey	RED	6	0	0	6
bigkey	RED	7	0	0	6
bigkey	RED	8	0	0	5
bigkey	RED	9	0	0	5
bigkey	REDstar	1	0	0	6
bigkey	REDstar	10	0	0	6
bigkey	REDstar	2	0	0	6
bigkey	REDstar	3	0	0	6
bigkey	REDstar	4	0	0	6
bigkey	REDstar	5	0	0	6
bigkey	REDstar	6	0	0	6
bigkey	REDstar	7	0	0	6
bigkey	REDstar	8	0	0	6
bigkey	REDstar	9	0	0	6
bigkey	scc+2cyc+chain	1	4704	4704	4
bigkey	scc+2cyc+chain	10	4704	4704	4
bigkey	scc+2cyc+chain	2	4704	4704	4
bigkey	scc+2cyc+chain	3	4704	4704	4
bigkey	scc+2cyc+chain	4	4704	4704	4
bigkey	scc+2cyc+chain	5	4704	4704	4
bigkey	scc+2cyc+chain	6	4704	4704	4
bigkey	scc+2cyc+chain	7	4704	4704	4
bigkey	scc+2cyc+chain	8	4704	4704	4
bigkey	scc+2cyc+chain	9	4704	4704	4
bigkey	scc+2cyc	1	4704	4704	1
bigkey	scc+2cyc	10	4704	4704	1
bigkey	scc+2cyc	2	4704	4704	1
bigkey	scc+2cyc	3	4704	4704	1
bigkey	scc+2cyc	4	4704	4704	1
bigkey	scc+2cyc	5	4704	4704	1
bigkey	scc+2cyc	6	4704	4704	1
bigkey	scc+2cyc	7	4704	4704	1
bigkey	scc+2cyc	8	4704	4704	1
bigkey	scc+2cyc	9	4704	4704	2
bigkey	scc	1	4704	4704	0
bigkey	scc	10	4704	4704	0
bigkey	scc	2	4704	4704	0
bigkey	scc	3	4704	4704	0
bigkey	scc	4	4704	4704	0
bigkey	scc	5	4704	4704	0
bigkey	scc	6	4704	4704	0
bigkey	scc	7	4704	4704	0
bigkey	scc	8	4704	4704	0
bigkey	scc	9	4704	4704	0
cnr-2000	HCS	1	1579261	1593326	3323
cnr-2000	HCS	10	1579265	1593321	3367
cnr-2000	HCS	2	1579222	1593249	3284
cnr-2000	HCS	3	1579237	1593299	3313
cnr-2000	HCS	4	1579240	1593275	3387
cnr-2000	HCS	5	1579250	1593291	4172
cnr-2000	HCS	6	1579253	1593325	3434
cnr-2000	HCS	7	1579269	1593328	3264
cnr-2000	HCS	8	1579235	1593264	3292
cnr-2000	HCS	9	1579265	1593331	3342
cnr-2000	RED	1	148247	158897	2315
cnr-2000	RED	10	148247	158897	2165
cnr-2000	RED	2	148247	158897	2276
cnr-2000	RED	3	148247	158897	2216
cnr-2000	RED	4	148247	158897	2311
cnr-2000	RED	5	148247	158897	2285
cnr-2000	RED	6	148247	158897	2182
cnr-2000	RED	7	148247	158897	2260
cnr-2000	RED	8	148247	158897	2310
cnr-2000	RED	9	148247	158897	2171
cnr-2000	REDstar	1	114430	129015	2396
cnr-2000	REDstar	10	114430	129014	2310
cnr-2000	REDstar	2	114430	129015	2380
cnr-2000	REDstar	3	114430	129015	2366
cnr-2000	REDstar	4	114430	129014	2339
cnr-2000	REDstar	5	114430	129014	2367
cnr-2000	REDstar	6	114430	129014	2511
cnr-2000	REDstar	7	114430	129015	2257
cnr-2000	REDstar	8	114430	129015	2328
cnr-2000	REDstar	9	114430	129014	2331
cnr-2000	scc+2cyc+chain	1	182122	188599	1993
cnr-2000	scc+2cyc+chain	10	182135	188630	2397
cnr-2000	scc+2cyc+chain	2	182120	188607	2051
cnr-2000	scc+2cyc+chain	3	182114	188578	1957
cnr-2000	scc+2cyc+chain	4	182134	188629	2320
cnr-2000	scc+2cyc+chain	5	182131	188626	1959
cnr-2000	scc+2cyc+chain	6	182094	188532	2032
cnr-2000	scc+2cyc+chain	7	182123	188607	2096
cnr-2000	scc+2cyc+chain	8	182143	188650	2005
cnr-2000	scc+2cyc+chain	9	182130	188618	1951
cnr-2000	scc+2cyc	1	353654	353654	1165
cnr-2000	scc+2cyc	10	353654	353654	1104
cnr-2000	scc+2cyc	2	353654	353654	1155
cnr-2000	scc+2cyc	3	353654	353654	1168
cnr-2000	scc+2cyc	4	353654	353654	1064
cnr-2000	scc+2cyc	5	353654	353654	1139
cnr-2000	scc+2cyc	6	353654	353654	1094
cnr-2000	scc+2cyc	7	353654	353654	1122
cnr-2000	scc+2cyc	8	353654	353654	1152
cnr-2000	scc+2cyc	9	353654	353654	1070
cnr-2000	scc	1	2816052	2816052	128
cnr-2000	scc	10	2816052	2816052	129
cnr-2000	scc	2	2816052	2816052	132
cnr-2000	scc	3	2816052	2816052	129
cnr-2000	scc	4	2816052	2816052	132
cnr-2000	scc	5	2816052	2816052	125
cnr-2000	scc	6	2816052	2816052	133
cnr-2000	scc	7	2816052	2816052	133
cnr-2000	scc	8	2816052	2816052	127
cnr-2000	scc	9	2816052	2816052	127
daio-receiver	HCS	1	52	68	1
daio-receiver	HCS	10	52	69	1
daio-receiver	HCS	2	46	60	1
daio-receiver	HCS	3	46	59	1
daio-receiver	HCS	4	52	67	1
daio-receiver	HCS	5	60	77	1
daio-receiver	HCS	6	52	70	1
daio-receiver	HCS	7	60	81	1
daio-receiver	HCS	8	52	69	1
daio-receiver	HCS	9	50	67	1
daio-receiver	RED	1	0	0	2
daio-receiver	RED	10	0	0	2
daio-receiver	RED	2	0	0	2
daio-receiver	RED	3	0	0	2
daio-receiver	RED	4	0	0	2
daio-receiver	RED	5	0	0	2
daio-receiver	RED	6	0	0	2
daio-receiver	RED	7	0	0	2
daio-receiver	RED	8	0	0	2
daio-receiver	RED	9	0	0	2
daio-receiver	REDstar	1	0	0	2
daio-receiver	REDstar	10	0	0	2
daio-receiver	REDstar	2	0	0	2
daio-receiver	REDstar	3	0	0	2
daio-receiver	REDstar	4	0	0	2
daio-receiver	REDstar	5	0	0	2
daio-receiver	REDstar	6	0	0	2
daio-receiver	REDstar	7	0	0	2
daio-receiver	REDstar	8	0	0	2
daio-receiver	REDstar	9	0	0	2
daio-receiver	scc+2cyc+chain	1	1719	1719	1
daio-receiver	scc+2cyc+chain	10	1719	1719	1
daio-receiver	scc+2cyc+chain	2	1719	1719	1
daio-receiver	scc+2cyc+chain	3	1719	1719	1
daio-receiver	scc+2cyc+chain	4	1719	1719	1
daio-receiver	scc+2cyc+chain	5	1719	1719	1
daio-receiver	scc+2cyc+chain	6	1719	1719	1
daio-receiver	scc+2cyc+chain	7	1719	1719	1
daio-receiver	scc+2cyc+chain	8	1719	1719	1
daio-receiver	scc+2cyc+chain	9	1719	1719	1
daio-receiver	scc+2cyc	1	1940	1940	0
daio-receiver	scc+2cyc	10	1940	1940	0
daio-receiver	scc+2cyc	2	1940	1940	0
daio-receiver	scc+2cyc	3	1940	1940	0
daio-receiver	scc+2cyc	4	1940	1940	0
daio-receiver	scc+2cyc	5	1940	1940	0
daio-receiver	scc+2cyc	6	1940	1940	0
daio-receiver	scc+2cyc	7	1940	1940	0
daio-receiver	scc+2cyc	8	1940	1940	0
daio-receiver	scc+2cyc	9	1940	1940	0
daio-receiver	scc	1	1940	1940	0
daio-receiver	scc	10	1940	1940	0
daio-receiver	scc	2	1940	1940	0
daio-receiver	scc	3	1940	1940	0
daio-receiver	scc	4	1940	1940	0
daio-receiver	scc	5	1940	1940	0
daio-receiver	scc	6	1940	1940	0
daio-receiver	scc	7	1940	1940	0
daio-receiver	scc	8	1940	1940	0
daio-receiver	scc	9	1940	1940	0
dewiki-2013	HCS	1	33052142	33053422	123456
dewiki-2013	HCS	10	33052140	33053419	122516
dewiki-2013	HCS	2	33052138	33053417	122935
dewiki-2013	HCS	3	33052144	33053425	156176
dewiki-2013	HCS	4	33052144	33053425	130625
dewiki-2013	HCS	5	33052140	33053419	128720
dewiki-2013	HCS	6	33052140	33053420	130157
dewiki-2013	HCS	7	33052140	33053419	127342
dewiki-2013	HCS	8	33052146	33053428	116336
dewiki-2013	HCS	9	33052140	33053419	123362
dewiki-2013	RED	1	23167147	23220939	37093
dewiki-2013	RED	10	23167147	23220939	38896
dewiki-2013	RED	2	23167147	23220939	38572
dewiki-2013	RED	3	23167147	23220939	45306
dewiki-2013	RED	4	23167147	23220939	46151
dewiki-2013	RED	5	23167147	23220939	39202
dewiki-2013	RED	6	23167147	23220939	38640
dewiki-2013	RED	7	23167147	23220939	39898
dewiki-2013	RED	8	23167147	23220939	38248
dewiki-2013	RED	9	23167147	23220939	38041
dewiki-2013	REDstar	1	22650263	22922455	50632
dewiki-2013	REDstar	10	22650263	22922455	52276
dewiki-2013	REDstar	2	22650263	22922455	58512
dewiki-2013	REDstar	3	22650263	22922455	49922
dewiki-2013	REDstar	4	22650263	22922455	49828
dewiki-2013	REDstar	5	22650263	22922455	56976
dewiki-2013	REDstar	6	22650263	22922455	68722
dewiki-2013	REDstar	7	22650263	22922455	60452
dewiki-2013	REDstar	8	22650263	22922455	51505
dewiki-2013	REDstar	9	22650263	22922455	58816
dewiki-2013	scc+2cyc+chain	1	23381113	23382574	41861
dewiki-2013	scc+2cyc+chain	10	23381108	23382570	37552
dewiki-2013	scc+2cyc+chain	2	23381113	23382576	37985
dewiki-2013	scc+2cyc+chain	3	23381110	23382570	43726
dewiki-2013	scc+2cyc+chain	4	23381110	23382570	40433
dewiki-2013	scc+2cyc+chain	5	23381112	23382572	37816
dewiki-2013	scc+2cyc+chain	6	23381106	23382566	40990
dewiki-2013	scc+2cyc+chain	7	23381113	23382574	37932
dewiki-2013	scc+2cyc+chain	8	23381109	23382570	37916
dewiki-2013	scc+2cyc+chain	9	23381110	23382572	42510
dewiki-2013	scc+2cyc	1	29582989	29582989	46159
dewiki-2013	scc+2cyc	10	29582989	29582989	45662
dewiki-2013	scc+2cyc	2	29582989	29582989	45254
dewiki-2013	scc+2cyc	3	29582989	29582989	48262
dewiki-2013	scc+2cyc	4	29582989	29582989	46222
dewiki-2013	scc+2cyc	5	29582989	29582989	45404
dewiki-2013	scc+2cyc	6	29582989	29582989	49646
dewiki-2013	scc+2cyc	7	29582989	29582989	46728
dewiki-2013	scc+2cyc	8	29582989	29582989	47210
dewiki-2013	scc+2cyc	9	29582989	29582989	51709
dewiki-2013	scc	1	34870237	34870237	3577
dewiki-2013	scc	10	34870237	34870237	2959
dewiki-2013	scc	2	34870237	34870237	2242
dewiki-2013	scc	3	34870237	34870237	3157
dewiki-2013	scc	4	34870237	34870237	2231
dewiki-2013	scc	5	34870237	34870237	2063
dewiki-2013	scc	6	34870237	34870237	2641
dewiki-2013	scc	7	34870237	34870237	1930
dewiki-2013	scc	8	34870237	34870237	2204
dewiki-2013	scc	9	34870237	34870237	2048
dsip	HCS	1	1344	1344	3
dsip	HCS	10	1344	1344	3
dsip	HCS	2	1344	1344	3
dsip	HCS	3	1344	1344	3
dsip	HCS	4	1344	1344	3
dsip	HCS	5	1344	1344	3
dsip	HCS	6	1344	1344	3
dsip	HCS	7	1344	1344	3
dsip	HCS	8	1344	1344	3
dsip	HCS	9	1344	1344	3
dsip	RED	1	1120	1120	10
dsip	RED	10	1120	1120	4
dsip	RED	2	1120	1120	5
dsip	RED	3	1120	1120	4
dsip	RED	4	1120	1120	4
dsip	RED	5	1120	1120	4
dsip	RED	6	1120	1120	4
dsip	RED	7	1120	1120	4
dsip	RED	8	1120	1120	4
dsip	RED	9	1120	1120	4
dsip	REDstar	1	1120	1120	5
dsip	REDstar	10	1120	1120	4
dsip	REDstar	2	1120	1120	4
dsip	REDstar	3	1120	1120	5
dsip	REDstar	4	1120	1120	4
dsip	REDstar	5	1120	1120	5
dsip	REDstar	6	1120	1120	5
dsip	REDstar	7	1120	1120	4
dsip	REDstar	8	1120	1120	5
dsip	REDstar	9	1120	1120	4
dsip	scc+2cyc+chain	1	2688	2688	3
dsip	scc+2cyc+chain	10	2688	2688	3
dsip	scc+2cyc+chain	2	2688	2688	4
dsip	scc+2cyc+chain	3	2688	2688	4
dsip	scc+2cyc+chain	4	2688	2688	3
dsip	scc+2cyc+chain	5	2688	2688	3
dsip	scc+2cyc+chain	6	2688	2688	3
dsip	scc+2cyc+chain	7	2688	2688	3
dsip	scc+2cyc+chain	8	2688	2688	3
dsip	scc+2cyc+chain	9	2688	2688	3
dsip	scc+2cyc	1	2912	2912	0
dsip	scc+2cyc	10	2912	2912	0
dsip	scc+2cyc	2	2912	2912	0
dsip	scc+2cyc	3	2912	2912	0
dsip	scc+2cyc	4	2912	2912	0
dsip	scc+2cyc	5	2912	2912	0
dsip	scc+2cyc	6	2912	2912	0
dsip	scc+2cyc	7	2912	2912	0
dsip	scc+2cyc	8	2912	2912	0
dsip	scc+2cyc	9	2912	2912	0
dsip	scc	1	2912	2912	0
dsip	scc	10	2912	2912	0
dsip	scc	2	2912	2912	0
dsip	scc	3	2912	2912	0
dsip	scc	4	2912	2912	0
dsip	scc	5	2912	2912	0
dsip	scc	6	2912	2912	0
dsip	scc	7	2912	2912	0
dsip	scc	8	2912	2912	0
dsip	scc	9	2912	2912	0
ecc	HCS	1	108	109	1
ecc	HCS	10	108	109	1
ecc	HCS	2	108	109	1
ecc	HCS	3	108	109	1
ecc	HCS	4	106	106	1
ecc	HCS	5	108	109	1
ecc	HCS	6	106	106	1
ecc	HCS	7	108	109	1
ecc	HCS	8	108	109	1
ecc	HCS	9	110	112	3
ecc	RED	1	0	0	2
ecc	RED	10	0	0	2
ecc	RED	2	0	0	2
ecc	RED	3	0	0	2
ecc	RED	4	0	0	2
ecc	RED	5	0	0	2
ecc	RED	6	0	0	2
ecc	RED	7	0	0	2
ecc	RED	8	0	0	2
ecc	RED	9	0	0	2
ecc	REDstar	1	0	0	2
ecc	REDstar	10	0	0	2
ecc	REDstar	2	0	0	2
ecc	REDstar	3	0	0	2
ecc	REDstar	4	0	0	2
ecc	REDstar	5	0	0	2
ecc	REDstar	6	0	0	2
ecc	REDstar	7	0	0	2
ecc	REDstar	8	0	0	2
ecc	REDstar	9	0	0	2
ecc	scc+2cyc+chain	1	881	881	1
ecc	scc+2cyc+chain	10	881	881	1
ecc	scc+2cyc+chain	2	881	881	1
ecc	scc+2cyc+chain	3	881	881	1
ecc	scc+2cyc+chain	4	881	881	1
ecc	scc+2cyc+chain	5	881	881	1
ecc	scc+2cyc+chain	6	881	881	1
ecc	scc+2cyc+chain	7	881	881	1
ecc	scc+2cyc+chain	8	881	881	2
ecc	scc+2cyc+chain	9	881	881	1
ecc	scc+2cyc	1	959	959	0
ecc	scc+2cyc	10	959	959	0
ecc	scc+2cyc	2	959	959	0
ecc	scc+2cyc	3	959	959	0
ecc	scc+2cyc	4	959	959	0
ecc	scc+2cyc	5	959	959	0
ecc	scc+2cyc	6	959	959	0
ecc	scc+2cyc	7	959	959	0
ecc	scc+2cyc	8	959	959	0
ecc	scc+2cyc	9	959	959	0
ecc	scc	1	959	959	0
ecc	scc	10	959	959	0
ecc	scc	2	959	959	0
ecc	scc	3	959	959	0
ecc	scc	4	959	959	0
ecc	scc	5	959	959	0
ecc	scc	6	959	959	0
ecc	scc	7	959	959	0
ecc	scc	8	959	959	0
ecc	scc	9	959	959	0
enron	HCS	1	134988	135211	231
enron	HCS	10	134986	135208	229
enron	HCS	2	134990	135214	231
enron	HCS	3	134990	135214	293
enron	HCS	4	134990	135214	226
enron	HCS	5	134990	135214	230
enron	HCS	6	134988	135211	297
enron	HCS	7	134986	135208	297
enron	HCS	8	134988	135211	230
enron	HCS	9	134988	135211	297
enron	RED	1	91591	91815	200
enron	RED	10	91591	91815	203
enron	RED	2	91591	91815	202
enron	RED	3	91591	91815	199
enron	RED	4	91591	91815	203
enron	RED	5	91591	91815	251
enron	RED	6	91591	91815	197
enron	RED	7	91591	91815	200
enron	RED	8	91591	91815	248
enron	RED	9	91591	91815	264
enron	REDstar	1	90913	91385	224
enron	REDstar	10	90913	91385	269
enron	REDstar	2	90913	91385	220
enron	REDstar	3	90913	91385	223
enron	REDstar	4	90913	91385	280
enron	REDstar	5	90913	91385	220
enron	REDstar	6	90913	91385	290
enron	REDstar	7	90913	91385	222
enron	REDstar	8	90913	91385	220
enron	REDstar	9	90913	91385	221
enron	scc+2cyc+chain	1	92029	92110	246
enron	scc+2cyc+chain	10	92029	92110	193
enron	scc+2cyc+chain	2	92029	92110	189
enron	scc+2cyc+chain	3	92029	92110	194
enron	scc+2cyc+chain	4	92029	92110	195
enron	scc+2cyc+chain	5	92029	92110	194
enron	scc+2cyc+chain	6	92029	92110	192
enron	scc+2cyc+chain	7	92029	92110	192
enron	scc+2cyc+chain	8	92029	92110	246
enron	scc+2cyc+chain	9	92029	92110	191
enron	scc+2cyc	1	126741	126741	40
enron	scc+2cyc	10	126741	126741	43
enron	scc+2cyc	2	126741	126741	46
enron	scc+2cyc	3	126741	126741	43
enron	scc+2cyc	4	126741	126741	38
enron	scc+2cyc	5	126741	126741	39
enron	scc+2cyc	6	126741	126741	41
enron	scc+2cyc	7	126741	126741	40
enron	scc+2cyc	8	126741	126741	41
enron	scc+2cyc	9	126741	126741	42
enron	scc	1	147936	147936	7
enron	scc	10	147936	147936	7
enron	scc	2	147936	147936	7
enron	scc	3	147936	147936	7
enron	scc	4	147936	147936	7
enron	scc	5	147936	147936	7
enron	scc	6	147936	147936	7
enron	scc	7	147936	147936	7
enron	scc	8	147936	147936	7
enron	scc	9	147936	147936	7
eswiki-2013	HCS	1	18490483	18490802	91948
eswiki-2013	HCS	10	18490483	18490801	98651
eswiki-2013	HCS	2	18490487	18490808	88689
eswiki-2013	HCS	3	18490483	18490801	83162
eswiki-2013	HCS	4	18490485	18490804	83541
eswiki-2013	HCS	5	18490483	18490802	101007
eswiki-2013	HCS	6	18490479	18490795	81126
eswiki-2013	HCS	7	18490481	18490798	96292
eswiki-2013	HCS	8	18490487	18490807	85475
eswiki-2013	HCS	9	18490481	18490798	83083
eswiki-2013	RED	1	13174699	13235475	20000
eswiki-2013	RED	10	13174699	13235475	20600
eswiki-2013	RED	2	13174699	13235475	20870
eswiki-2013	RED	3	13174699	13235475	21003
eswiki-2013	RED	4	13174699	13235475	20726
eswiki-2013	RED	5	13174699	13235475	20538
eswiki-2013	RED	6	13174699	13235475	20794
eswiki-2013	RED	7	13174699	13235475	21756
eswiki-2013	RED	8	13174699	13235475	20044
eswiki-2013	RED	9	13174699	13235475	21829
eswiki-2013	REDstar	1	12995971	13160753	33802
eswiki-2013	REDstar	10	12995971	13160753	24763
eswiki-2013	REDstar	2	12995971	13160753	28593
eswiki-2013	REDstar	3	12995971	13160753	25351
eswiki-2013	REDstar	4	12995971	13160753	31905
eswiki-2013	REDstar	5	12995971	13160753	24922
eswiki-2013	REDstar	6	12995971	13160753	25512
eswiki-2013	REDstar	7	12995971	13160753	25277
eswiki-2013	REDstar	8	12995971	13160753	25403
eswiki-2013	REDstar	9	12995971	13160753	24759
eswiki-2013	scc+2cyc+chain	1	13305463	13305788	20988
eswiki-2013	scc+2cyc+chain	10	13305463	13305788	19856
eswiki-2013	scc+2cyc+chain	2	13305462	13305787	22425
eswiki-2013	scc+2cyc+chain	3	13305461	13305786	19157
eswiki-2013	scc+2cyc+chain	4	13305461	13305786	20372
eswiki-2013	scc+2cyc+chain	5	13305461	13305786	19380
eswiki-2013	scc+2cyc+chain	6	13305462	13305787	19228
eswiki-2013	scc+2cyc+chain	7	13305463	13305788	21317
eswiki-2013	scc+2cyc+chain	8	13305463	13305788	20618
eswiki-2013	scc+2cyc+chain	9	13305460	13305785	23338
eswiki-2013	scc+2cyc	1	16118013	16118013	24025
eswiki-2013	scc+2cyc	10	16118013	16118013	25921
eswiki-2013	scc+2cyc	2	16118013	16118013	30049
eswiki-2013	scc+2cyc	3	16118013	16118013	26357
eswiki-2013	scc+2cyc	4	16118013	16118013	23696
eswiki-2013	scc+2cyc	5	16118013	16118013	27910
eswiki-2013	scc+2cyc	6	16118013	16118013	27536
eswiki-2013	scc+2cyc	7	16118013	16118013	23386
eswiki-2013	scc+2cyc	8	16118013	16118013	26239
eswiki-2013	scc+2cyc	9	16118013	16118013	23670
eswiki-2013	scc	1	20826899	20826899	1026
eswiki-2013	scc	10	20826899	20826899	1163
eswiki-2013	scc	2	20826899	20826899	1082
eswiki-2013	scc	3	20826899	20826899	1080
eswiki-2013	scc	4	20826899	20826899	1249
eswiki-2013	scc	5	20826899	20826899	1113
eswiki-2013	scc	6	20826899	20826899	981
eswiki-2013	scc	7	20826899	20826899	1104
eswiki-2013	scc	8	20826899	20826899	1055
eswiki-2013	scc	9	20826899	20826899	1039
eu-2005	HCS	1	14102929	14112137	68115
eu-2005	HCS	10	14102897	14112095	70737
eu-2005	HCS	2	14102897	14112103	78736
eu-2005	HCS	3	14102901	14112110	73847
eu-2005	HCS	4	14102908	14112111	68368
eu-2005	HCS	5	14102921	14112129	70194
eu-2005	HCS	6	14102932	14112144	68833
eu-2005	HCS	7	14102918	14112123	70927
eu-2005	HCS	8	14102911	14112112	85180
eu-2005	HCS	9	14102920	14112139	67410
eu-2005	RED	1	3317430	3607727	16841
eu-2005	RED	10	3317430	3607738	17721
eu-2005	RED	2	3317430	3607746	15248
eu-2005	RED	3	3317430	3607747	14516
eu-2005	RED	4	3317430	3607746	14904
eu-2005	RED	5	3317430	3607739	14963
eu-2005	RED	6	3317430	3607757	14037
eu-2005	RED	7	3317430	3607751	14242
eu-2005	RED	8	3317430	3607738	14084
eu-2005	RED	9	3317430	3607750	14793
eu-2005	REDstar	1	2336766	2857007	15671
eu-2005	REDstar	10	2336766	2857011	15736
eu-2005	REDstar	2	2336766	2857057	15091
eu-2005	REDstar	3	2336766	2857047	21216
eu-2005	REDstar	4	2336766	2856994	15840
eu-2005	REDstar	5	2336766	2857011	18336
eu-2005	REDstar	6	2336766	2857067	17154
eu-2005	REDstar	7	2336766	2857066	17603
eu-2005	REDstar	8	2336766	2857035	15683
eu-2005	REDstar	9	2336766	2857022	16383
eu-2005	scc+2cyc+chain	1	3900315	3909673	13801
eu-2005	scc+2cyc+chain	10	3900337	3909642	14053
eu-2005	scc+2cyc+chain	2	3900425	3909831	13544
eu-2005	scc+2cyc+chain	3	3900376	3909715	13807
eu-2005	scc+2cyc+chain	4	3900332	3909603	15568
eu-2005	scc+2cyc+chain	5	3900390	3909769	13705
eu-2005	scc+2cyc+chain	6	3900352	3909700	14935
eu-2005	scc+2cyc+chain	7	3900339	3909698	14848
eu-2005	scc+2cyc+chain	8	3900353	3909718	14306
eu-2005	scc+2cyc+chain	9	3900308	3909653	13491
eu-2005	scc+2cyc	1	6203645	6203645	13529
eu-2005	scc+2cyc	10	6203645	6203645	14220
eu-2005	scc+2cyc	2	6203645	6203645	13676
eu-2005	scc+2cyc	3	6203645	6203645	13607
eu-2005	scc+2cyc	4	6203645	6203645	14269
eu-2005	scc+2cyc	5	6203645	6203645	15996
eu-2005	scc+2cyc	6	6203645	6203645	13141
eu-2005	scc+2cyc	7	6203645	6203645	13626
eu-2005	scc+2cyc	8	6203645	6203645	13405
eu-2005	scc+2cyc	9	6203645	6203645	15205
eu-2005	scc	1	18059244	18059244	760
eu-2005	scc	10	18059244	18059244	879
eu-2005	scc	2	18059244	18059244	739
eu-2005	scc	3	18059244	18059244	718
eu-2005	scc	4	18059244	18059244	777
eu-2005	scc	5	18059244	18059244	945
eu-2005	scc	6	18059244	18059244	763
eu-2005	scc	7	18059244	18059244	798
eu-2005	scc	8	18059244	18059244	807
eu-2005	scc	9	18059244	18059244	999
eu-2015-host	HCS	1	327407101	327576920	900028
eu-2015-host	HCS	10	327406979	327576786	964259
eu-2015-host	HCS	2	327406859	327576636	997243
eu-2015-host	HCS	3	327407015	327576828	951070
eu-2015-host	HCS	4	327407219	327577038	964874
eu-2015-host	HCS	5	327406401	327576171	944093
eu-2015-host	HCS	6	327406427	327576243	945947
eu-2015-host	HCS	7	327407005	327576796	978915
