Graph	Algorithm	RandomSeed	Solution	Time
mult16a	SimFASDC-24	7	16	0
mult16a	SimFASDC-24	8	16	0
mult16a	SimFASDC-24	9	16	0
mult16a	SimFASDC-2	1	18	0
mult16a	SimFASDC-2	10	23	0
mult16a	SimFASDC-2	2	19	0
mult16a	SimFASDC-2	3	20	0
mult16a	SimFASDC-2	4	20	0
mult16a	SimFASDC-2	5	21	0
mult16a	SimFASDC-2	6	20	0
mult16a	SimFASDC-2	7	22	0
mult16a	SimFASDC-2	8	19	0
mult16a	SimFASDC-2	9	21	0
mult16a	SimFASDC-32	1	16	0
mult16a	SimFASDC-32	10	16	0
mult16a	SimFASDC-32	2	16	0
mult16a	SimFASDC-32	3	16	0
mult16a	SimFASDC-32	4	16	0
mult16a	SimFASDC-32	5	16	0
mult16a	SimFASDC-32	6	16	0
mult16a	SimFASDC-32	7	16	0
mult16a	SimFASDC-32	8	16	0
mult16a	SimFASDC-32	9	16	1
mult16a	SimFASDC-3	1	17	0
mult16a	SimFASDC-3	10	20	0
mult16a	SimFASDC-3	2	17	0
mult16a	SimFASDC-3	3	18	0
mult16a	SimFASDC-3	4	18	0
mult16a	SimFASDC-3	5	19	0
mult16a	SimFASDC-3	6	18	0
mult16a	SimFASDC-3	7	19	0
mult16a	SimFASDC-3	8	17	0
mult16a	SimFASDC-3	9	18	0
mult16a	SimFASDC-48	1	16	0
mult16a	SimFASDC-48	10	16	0
mult16a	SimFASDC-48	2	16	0
mult16a	SimFASDC-48	3	16	0
mult16a	SimFASDC-48	4	16	0
mult16a	SimFASDC-48	5	16	0
mult16a	SimFASDC-48	6	16	0
mult16a	SimFASDC-48	7	16	0
mult16a	SimFASDC-48	8	16	0
mult16a	SimFASDC-48	9	16	0
mult16a	SimFASDC-4	1	16	0
mult16a	SimFASDC-4	10	18	0
mult16a	SimFASDC-4	2	16	0
mult16a	SimFASDC-4	3	17	0
mult16a	SimFASDC-4	4	17	0
mult16a	SimFASDC-4	5	18	0
mult16a	SimFASDC-4	6	17	0
mult16a	SimFASDC-4	7	18	0
mult16a	SimFASDC-4	8	16	1
mult16a	SimFASDC-4	9	17	1
mult16a	SimFASDC-6	1	16	1
mult16a	SimFASDC-6	10	17	0
mult16a	SimFASDC-6	2	16	0
mult16a	SimFASDC-6	3	16	0
mult16a	SimFASDC-6	4	16	0
mult16a	SimFASDC-6	5	16	1
mult16a	SimFASDC-6	6	16	0
mult16a	SimFASDC-6	7	16	1
mult16a	SimFASDC-6	8	16	1
mult16a	SimFASDC-6	9	16	0
mult16a	SimFASDC-8	1	16	0
mult16a	SimFASDC-8	10	16	0
mult16a	SimFASDC-8	2	16	0
mult16a	SimFASDC-8	3	16	0
mult16a	SimFASDC-8	4	16	0
mult16a	SimFASDC-8	5	16	0
mult16a	SimFASDC-8	6	16	0
mult16a	SimFASDC-8	7	16	0
mult16a	SimFASDC-8	8	16	0
mult16a	SimFASDC-8	9	16	1
mult16a	FASDC-12	1	16	1
mult16a	FASDC-12	10	16	1
mult16a	FASDC-12	2	16	1
mult16a	FASDC-12	3	16	1
mult16a	FASDC-12	4	16	0
mult16a	FASDC-12	5	16	0
mult16a	FASDC-12	6	16	0
mult16a	FASDC-12	7	16	0
mult16a	FASDC-12	8	16	0
mult16a	FASDC-12	9	16	0
mult16a	FASDC-16	1	16	0
mult16a	FASDC-16	10	16	0
mult16a	FASDC-16	2	16	0
mult16a	FASDC-16	3	16	0
mult16a	FASDC-16	4	16	0
mult16a	FASDC-16	5	16	0
mult16a	FASDC-16	6	16	0
mult16a	FASDC-16	7	16	0
mult16a	FASDC-16	8	16	0
mult16a	FASDC-16	9	16	0
mult16a	FASDC-24	1	16	0
mult16a	FASDC-24	10	16	0
mult16a	FASDC-24	2	16	0
mult16a	FASDC-24	3	16	0
mult16a	FASDC-24	4	16	0
mult16a	FASDC-24	5	16	0
mult16a	FASDC-24	6	16	0
mult16a	FASDC-24	7	16	0
mult16a	FASDC-24	8	16	0
mult16a	FASDC-24	9	16	0
mult16a	FASDC-2	1	16	1
mult16a	FASDC-2	10	16	0
mult16a	FASDC-2	2	16	0
mult16a	FASDC-2	3	16	0
mult16a	FASDC-2	4	16	0
mult16a	FASDC-2	5	16	0
mult16a	FASDC-2	6	16	0
mult16a	FASDC-2	7	16	0
mult16a	FASDC-2	8	16	0
mult16a	FASDC-2	9	16	0
mult16a	FASDC-32	1	16	1
mult16a	FASDC-32	10	16	0
mult16a	FASDC-32	2	16	0
mult16a	FASDC-32	3	16	0
mult16a	FASDC-32	4	16	0
mult16a	FASDC-32	5	16	0
mult16a	FASDC-32	6	16	0
mult16a	FASDC-32	7	16	0
mult16a	FASDC-32	8	16	0
mult16a	FASDC-32	9	16	0
mult16a	FASDC-3	1	16	0
mult16a	FASDC-3	10	16	0
mult16a	FASDC-3	2	16	0
mult16a	FASDC-3	3	16	0
mult16a	FASDC-3	4	16	0
mult16a	FASDC-3	5	16	0
mult16a	FASDC-3	6	16	0
mult16a	FASDC-3	7	16	0
mult16a	FASDC-3	8	16	0
mult16a	FASDC-3	9	16	0
mult16a	FASDC-48	1	16	1
mult16a	FASDC-48	10	16	0
mult16a	FASDC-48	2	16	0
mult16a	FASDC-48	3	16	0
mult16a	FASDC-48	4	16	0
mult16a	FASDC-48	5	16	0
mult16a	FASDC-48	6	16	0
mult16a	FASDC-48	7	16	0
mult16a	FASDC-48	8	16	0
mult16a	FASDC-48	9	16	0
mult16a	FASDC-4	1	16	0
mult16a	FASDC-4	10	16	0
mult16a	FASDC-4	2	16	0
mult16a	FASDC-4	3	16	0
mult16a	FASDC-4	4	16	0
mult16a	FASDC-4	5	16	0
mult16a	FASDC-4	6	16	0
mult16a	FASDC-4	7	16	0
mult16a	FASDC-4	8	16	0
mult16a	FASDC-4	9	16	0
mult16a	FASDC-6	1	16	0
mult16a	FASDC-6	10	16	0
mult16a	FASDC-6	2	16	0
mult16a	FASDC-6	3	16	0
mult16a	FASDC-6	4	16	0
mult16a	FASDC-6	5	16	0
mult16a	FASDC-6	6	16	0
mult16a	FASDC-6	7	16	0
mult16a	FASDC-6	8	16	0
mult16a	FASDC-6	9	16	0
mult16a	FASDC-8	1	16	1
mult16a	FASDC-8	10	16	0
mult16a	FASDC-8	2	16	0
mult16a	FASDC-8	3	16	0
mult16a	FASDC-8	4	16	0
mult16a	FASDC-8	5	16	0
mult16a	FASDC-8	6	16	0
mult16a	FASDC-8	7	16	0
mult16a	FASDC-8	8	16	0
mult16a	FASDC-8	9	16	0
mult16a	RED+Greedy	1	20	0
mult16a	RED+Greedy	10	23	0
mult16a	RED+Greedy	2	20	0
mult16a	RED+Greedy	3	21	0
mult16a	RED+Greedy	4	21	0
mult16a	RED+Greedy	5	22	0
mult16a	RED+Greedy	6	21	0
mult16a	RED+Greedy	7	22	0
mult16a	RED+Greedy	8	20	0
mult16a	RED+Greedy	9	22	0
mult16a	REDstar+Greedy	1	16	0
mult16a	REDstar+Greedy	10	16	0
mult16a	REDstar+Greedy	2	16	0
mult16a	REDstar+Greedy	3	16	0
mult16a	REDstar+Greedy	4	16	0
mult16a	REDstar+Greedy	5	16	0
mult16a	REDstar+Greedy	6	16	0
mult16a	REDstar+Greedy	7	16	0
mult16a	REDstar+Greedy	8	16	0
mult16a	REDstar+Greedy	9	16	0
mult16a	scc+2cyc+Greedy	1	16	0
mult16a	scc+2cyc+Greedy	10	16	0
mult16a	scc+2cyc+Greedy	2	16	0
mult16a	scc+2cyc+Greedy	3	16	0
mult16a	scc+2cyc+Greedy	4	16	0
mult16a	scc+2cyc+Greedy	5	16	0
mult16a	scc+2cyc+Greedy	6	16	0
mult16a	scc+2cyc+Greedy	7	16	0
mult16a	scc+2cyc+Greedy	8	16	0
mult16a	scc+2cyc+Greedy	9	16	0
mult16a	scc+2cyc+chain+Greedy	1	16	0
mult16a	scc+2cyc+chain+Greedy	10	16	0
mult16a	scc+2cyc+chain+Greedy	2	16	0
mult16a	scc+2cyc+chain+Greedy	3	16	0
mult16a	scc+2cyc+chain+Greedy	4	16	0
mult16a	scc+2cyc+chain+Greedy	5	16	0
mult16a	scc+2cyc+chain+Greedy	6	16	0
mult16a	scc+2cyc+chain+Greedy	7	16	0
mult16a	scc+2cyc+chain+Greedy	8	16	0
mult16a	scc+2cyc+chain+Greedy	9	16	0
mult16a	scc+Greedy	1	16	0
mult16a	scc+Greedy	10	16	0
mult16a	scc+Greedy	2	16	0
mult16a	scc+Greedy	3	16	0
mult16a	scc+Greedy	4	16	0
mult16a	scc+Greedy	5	16	0
mult16a	scc+Greedy	6	16	0
mult16a	scc+Greedy	7	16	0
mult16a	scc+Greedy	8	16	0
mult16a	scc+Greedy	9	16	0
mult16b	Greedy	1	21	0
mult16b	Greedy	10	19	0
mult16b	Greedy	2	21	0
mult16b	Greedy	3	20	0
mult16b	Greedy	4	18	0
mult16b	Greedy	5	21	0
mult16b	Greedy	6	23	0
mult16b	Greedy	7	20	0
mult16b	Greedy	8	20	0
mult16b	Greedy	9	20	0
mult16b	HCS+Greedy	1	15	0
mult16b	HCS+Greedy	10	15	0
mult16b	HCS+Greedy	2	15	0
mult16b	HCS+Greedy	3	15	0
mult16b	HCS+Greedy	4	15	0
mult16b	HCS+Greedy	5	15	0
mult16b	HCS+Greedy	6	15	0
mult16b	HCS+Greedy	7	15	0
mult16b	HCS+Greedy	8	15	0
mult16b	HCS+Greedy	9	15	0
mult16b	SimFASDC-12	1	15	1
mult16b	SimFASDC-12	10	15	0
mult16b	SimFASDC-12	2	15	1
mult16b	SimFASDC-12	3	15	1
mult16b	SimFASDC-12	4	15	1
mult16b	SimFASDC-12	5	15	1
mult16b	SimFASDC-12	6	15	0
mult16b	SimFASDC-12	7	15	0
mult16b	SimFASDC-12	8	15	0
mult16b	SimFASDC-12	9	15	0
mult16b	SimFASDC-16	1	15	0
mult16b	SimFASDC-16	10	15	0
mult16b	SimFASDC-16	2	15	0
mult16b	SimFASDC-16	3	15	0
mult16b	SimFASDC-16	4	15	0
mult16b	SimFASDC-16	5	15	0
mult16b	SimFASDC-16	6	15	0
mult16b	SimFASDC-16	7	15	0
mult16b	SimFASDC-16	8	15	0
mult16b	SimFASDC-16	9	15	0
mult16b	SimFASDC-24	1	15	0
mult16b	SimFASDC-24	10	15	0
mult16b	SimFASDC-24	2	15	0
mult16b	SimFASDC-24	3	15	0
mult16b	SimFASDC-24	4	15	0
mult16b	SimFASDC-24	5	15	0
mult16b	SimFASDC-24	6	15	0
mult16b	SimFASDC-24	7	15	0
mult16b	SimFASDC-24	8	15	0
mult16b	SimFASDC-24	9	15	0
mult16b	SimFASDC-2	1	15	0
mult16b	SimFASDC-2	10	15	0
mult16b	SimFASDC-2	2	15	0
mult16b	SimFASDC-2	3	15	0
mult16b	SimFASDC-2	4	15	0
mult16b	SimFASDC-2	5	15	0
mult16b	SimFASDC-2	6	15	1
mult16b	SimFASDC-2	7	15	0
mult16b	SimFASDC-2	8	15	0
mult16b	SimFASDC-2	9	15	0
mult16b	SimFASDC-32	1	15	0
mult16b	SimFASDC-32	10	15	0
mult16b	SimFASDC-32	2	15	0
mult16b	SimFASDC-32	3	15	0
mult16b	SimFASDC-32	4	15	0
mult16b	SimFASDC-32	5	15	0
mult16b	SimFASDC-32	6	15	0
mult16b	SimFASDC-32	7	15	0
mult16b	SimFASDC-32	8	15	0
mult16b	SimFASDC-32	9	15	0
mult16b	SimFASDC-3	1	15	0
mult16b	SimFASDC-3	10	15	0
mult16b	SimFASDC-3	2	15	0
mult16b	SimFASDC-3	3	15	0
mult16b	SimFASDC-3	4	15	0
mult16b	SimFASDC-3	5	15	0
mult16b	SimFASDC-3	6	15	0
mult16b	SimFASDC-3	7	15	0
mult16b	SimFASDC-3	8	15	0
mult16b	SimFASDC-3	9	15	0
mult16b	SimFASDC-48	1	15	1
mult16b	SimFASDC-48	10	15	0
mult16b	SimFASDC-48	2	15	0
mult16b	SimFASDC-48	3	15	0
mult16b	SimFASDC-48	4	15	0
mult16b	SimFASDC-48	5	15	0
mult16b	SimFASDC-48	6	15	0
mult16b	SimFASDC-48	7	15	0
mult16b	SimFASDC-48	8	15	0
mult16b	SimFASDC-48	9	15	0
mult16b	SimFASDC-4	1	15	0
mult16b	SimFASDC-4	10	15	0
mult16b	SimFASDC-4	2	15	0
mult16b	SimFASDC-4	3	15	0
mult16b	SimFASDC-4	4	15	0
mult16b	SimFASDC-4	5	15	0
mult16b	SimFASDC-4	6	15	0
mult16b	SimFASDC-4	7	15	0
mult16b	SimFASDC-4	8	15	0
mult16b	SimFASDC-4	9	15	0
mult16b	SimFASDC-6	1	15	0
mult16b	SimFASDC-6	10	15	0
mult16b	SimFASDC-6	2	15	0
mult16b	SimFASDC-6	3	15	0
mult16b	SimFASDC-6	4	15	0
mult16b	SimFASDC-6	5	15	0
mult16b	SimFASDC-6	6	15	1
mult16b	SimFASDC-6	7	15	0
mult16b	SimFASDC-6	8	15	0
mult16b	SimFASDC-6	9	15	0
mult16b	SimFASDC-8	1	15	0
mult16b	SimFASDC-8	10	15	0
mult16b	SimFASDC-8	2	15	0
mult16b	SimFASDC-8	3	15	0
mult16b	SimFASDC-8	4	15	0
mult16b	SimFASDC-8	5	15	0
mult16b	SimFASDC-8	6	15	0
mult16b	SimFASDC-8	7	15	0
mult16b	SimFASDC-8	8	15	0
mult16b	SimFASDC-8	9	15	0
mult16b	FASDC-12	1	15	1
mult16b	FASDC-12	10	15	0
mult16b	FASDC-12	2	15	0
mult16b	FASDC-12	3	15	0
mult16b	FASDC-12	4	15	0
mult16b	FASDC-12	5	15	0
mult16b	FASDC-12	6	15	0
mult16b	FASDC-12	7	15	0
mult16b	FASDC-12	8	15	0
mult16b	FASDC-12	9	15	0
mult16b	FASDC-16	1	15	0
mult16b	FASDC-16	10	15	0
mult16b	FASDC-16	2	15	1
mult16b	FASDC-16	3	15	0
mult16b	FASDC-16	4	15	0
mult16b	FASDC-16	5	15	0
mult16b	FASDC-16	6	15	0
mult16b	FASDC-16	7	15	0
mult16b	FASDC-16	8	15	0
mult16b	FASDC-16	9	15	0
mult16b	FASDC-24	1	15	1
mult16b	FASDC-24	10	15	0
mult16b	FASDC-24	2	15	0
mult16b	FASDC-24	3	15	0
mult16b	FASDC-24	4	15	0
mult16b	FASDC-24	5	15	0
mult16b	FASDC-24	6	15	0
mult16b	FASDC-24	7	15	0
mult16b	FASDC-24	8	15	0
mult16b	FASDC-24	9	15	0
mult16b	FASDC-2	1	15	0
mult16b	FASDC-2	10	15	0
mult16b	FASDC-2	2	15	0
mult16b	FASDC-2	3	15	0
mult16b	FASDC-2	4	15	0
mult16b	FASDC-2	5	15	0
mult16b	FASDC-2	6	15	0
mult16b	FASDC-2	7	15	0
mult16b	FASDC-2	8	15	0
mult16b	FASDC-2	9	15	0
mult16b	FASDC-32	1	15	0
mult16b	FASDC-32	10	15	0
mult16b	FASDC-32	2	15	0
mult16b	FASDC-32	3	15	0
mult16b	FASDC-32	4	15	0
mult16b	FASDC-32	5	15	0
mult16b	FASDC-32	6	15	0
mult16b	FASDC-32	7	15	0
mult16b	FASDC-32	8	15	0
mult16b	FASDC-32	9	15	0
mult16b	FASDC-3	1	15	0
mult16b	FASDC-3	10	15	0
mult16b	FASDC-3	2	15	0
mult16b	FASDC-3	3	15	0
mult16b	FASDC-3	4	15	0
mult16b	FASDC-3	5	15	0
mult16b	FASDC-3	6	15	0
mult16b	FASDC-3	7	15	0
mult16b	FASDC-3	8	15	0
mult16b	FASDC-3	9	15	0
mult16b	FASDC-48	1	15	0
mult16b	FASDC-48	10	15	0
mult16b	FASDC-48	2	15	0
mult16b	FASDC-48	3	15	0
mult16b	FASDC-48	4	15	0
mult16b	FASDC-48	5	15	0
mult16b	FASDC-48	6	15	0
mult16b	FASDC-48	7	15	0
mult16b	FASDC-48	8	15	0
mult16b	FASDC-48	9	15	0
mult16b	FASDC-4	1	15	0
mult16b	FASDC-4	10	15	0
mult16b	FASDC-4	2	15	0
mult16b	FASDC-4	3	15	0
mult16b	FASDC-4	4	15	0
mult16b	FASDC-4	5	15	0
mult16b	FASDC-4	6	15	0
mult16b	FASDC-4	7	15	0
mult16b	FASDC-4	8	15	0
mult16b	FASDC-4	9	15	0
mult16b	FASDC-6	1	15	1
mult16b	FASDC-6	10	15	0
mult16b	FASDC-6	2	15	0
mult16b	FASDC-6	3	15	0
mult16b	FASDC-6	4	15	0
mult16b	FASDC-6	5	15	0
mult16b	FASDC-6	6	15	0
mult16b	FASDC-6	7	15	0
mult16b	FASDC-6	8	15	0
mult16b	FASDC-6	9	15	0
mult16b	FASDC-8	1	15	0
mult16b	FASDC-8	10	15	0
mult16b	FASDC-8	2	15	0
mult16b	FASDC-8	3	15	0
mult16b	FASDC-8	4	15	0
mult16b	FASDC-8	5	15	0
mult16b	FASDC-8	6	15	0
mult16b	FASDC-8	7	15	0
mult16b	FASDC-8	8	15	0
mult16b	FASDC-8	9	15	0
mult16b	RED+Greedy	1	15	1
mult16b	RED+Greedy	10	15	0
mult16b	RED+Greedy	2	15	0
mult16b	RED+Greedy	3	15	0
mult16b	RED+Greedy	4	15	1
mult16b	RED+Greedy	5	15	0
mult16b	RED+Greedy	6	15	1
mult16b	RED+Greedy	7	15	0
mult16b	RED+Greedy	8	15	0
mult16b	RED+Greedy	9	15	0
mult16b	REDstar+Greedy	1	15	0
mult16b	REDstar+Greedy	10	15	0
mult16b	REDstar+Greedy	2	15	0
mult16b	REDstar+Greedy	3	15	0
mult16b	REDstar+Greedy	4	15	0
mult16b	REDstar+Greedy	5	15	0
mult16b	REDstar+Greedy	6	15	0
mult16b	REDstar+Greedy	7	15	0
mult16b	REDstar+Greedy	8	15	0
mult16b	REDstar+Greedy	9	15	0
mult16b	scc+2cyc+Greedy	1	15	0
mult16b	scc+2cyc+Greedy	10	15	0
mult16b	scc+2cyc+Greedy	2	15	0
mult16b	scc+2cyc+Greedy	3	15	0
mult16b	scc+2cyc+Greedy	4	15	0
mult16b	scc+2cyc+Greedy	5	15	0
mult16b	scc+2cyc+Greedy	6	15	0
mult16b	scc+2cyc+Greedy	7	15	0
mult16b	scc+2cyc+Greedy	8	15	0
mult16b	scc+2cyc+Greedy	9	15	0
mult16b	scc+2cyc+chain+Greedy	1	15	0
mult16b	scc+2cyc+chain+Greedy	10	15	0
mult16b	scc+2cyc+chain+Greedy	2	15	0
mult16b	scc+2cyc+chain+Greedy	3	15	0
mult16b	scc+2cyc+chain+Greedy	4	15	0
mult16b	scc+2cyc+chain+Greedy	5	15	0
mult16b	scc+2cyc+chain+Greedy	6	15	0
mult16b	scc+2cyc+chain+Greedy	7	15	0
mult16b	scc+2cyc+chain+Greedy	8	15	0
mult16b	scc+2cyc+chain+Greedy	9	15	0
mult16b	scc+Greedy	1	15	0
mult16b	scc+Greedy	10	15	0
mult16b	scc+Greedy	2	15	0
mult16b	scc+Greedy	3	15	0
mult16b	scc+Greedy	4	15	0
mult16b	scc+Greedy	5	15	0
mult16b	scc+Greedy	6	15	0
mult16b	scc+Greedy	7	15	0
mult16b	scc+Greedy	8	15	0
mult16b	scc+Greedy	9	15	0
mult32a	Greedy	1	32	0
mult32a	Greedy	10	32	0
mult32a	Greedy	2	32	0
mult32a	Greedy	3	32	0
mult32a	Greedy	4	32	0
mult32a	Greedy	5	32	0
mult32a	Greedy	6	32	0
mult32a	Greedy	7	32	0
mult32a	Greedy	8	32	0
mult32a	Greedy	9	32	0
mult32a	HCS+Greedy	1	32	0
mult32a	HCS+Greedy	10	32	0
mult32a	HCS+Greedy	2	32	0
mult32a	HCS+Greedy	3	32	0
mult32a	HCS+Greedy	4	32	0
mult32a	HCS+Greedy	5	32	0
mult32a	HCS+Greedy	6	32	0
mult32a	HCS+Greedy	7	32	0
mult32a	HCS+Greedy	8	32	0
mult32a	HCS+Greedy	9	32	0
mult32a	SimFASDC-12	1	32	0
mult32a	SimFASDC-12	10	32	1
mult32a	SimFASDC-12	2	32	0
mult32a	SimFASDC-12	3	32	0
mult32a	SimFASDC-12	4	32	0
mult32a	SimFASDC-12	5	32	0
mult32a	SimFASDC-12	6	32	0
mult32a	SimFASDC-12	7	32	0
mult32a	SimFASDC-12	8	32	1
mult32a	SimFASDC-12	9	32	0
mult32a	SimFASDC-16	1	32	0
mult32a	SimFASDC-16	10	32	0
mult32a	SimFASDC-16	2	32	0
mult32a	SimFASDC-16	3	32	1
mult32a	SimFASDC-16	4	32	1
mult32a	SimFASDC-16	5	32	0
mult32a	SimFASDC-16	6	32	0
mult32a	SimFASDC-16	7	32	2
mult32a	SimFASDC-16	8	32	2
mult32a	SimFASDC-16	9	32	0
mult32a	SimFASDC-24	1	32	0
mult32a	SimFASDC-24	10	32	1
mult32a	SimFASDC-24	2	32	0
mult32a	SimFASDC-24	3	32	0
mult32a	SimFASDC-24	4	32	0
mult32a	SimFASDC-24	5	32	0
mult32a	SimFASDC-24	6	32	0
mult32a	SimFASDC-24	7	32	0
mult32a	SimFASDC-24	8	32	2
mult32a	SimFASDC-24	9	32	2
mult32a	SimFASDC-2	1	43	1
mult32a	SimFASDC-2	10	40	1
mult32a	SimFASDC-2	2	38	1
mult32a	SimFASDC-2	3	39	2
mult32a	SimFASDC-2	4	41	2
mult32a	SimFASDC-2	5	39	1
mult32a	SimFASDC-2	6	41	1
mult32a	SimFASDC-2	7	41	1
mult32a	SimFASDC-2	8	39	0
mult32a	SimFASDC-2	9	40	1
mult32a	SimFASDC-32	1	32	0
mult32a	SimFASDC-32	10	32	1
mult32a	SimFASDC-32	2	32	0
mult32a	SimFASDC-32	3	32	0
mult32a	SimFASDC-32	4	32	0
mult32a	SimFASDC-32	5	32	2
mult32a	SimFASDC-32	6	32	0
mult32a	SimFASDC-32	7	32	0
mult32a	SimFASDC-32	8	32	0
mult32a	SimFASDC-32	9	32	0
mult32a	SimFASDC-3	1	37	0
mult32a	SimFASDC-3	10	36	0
mult32a	SimFASDC-3	2	34	0
mult32a	SimFASDC-3	3	35	0
mult32a	SimFASDC-3	4	36	0
mult32a	SimFASDC-3	5	36	0
mult32a	SimFASDC-3	6	36	0
mult32a	SimFASDC-3	7	36	0
mult32a	SimFASDC-3	8	36	0
mult32a	SimFASDC-3	9	35	0
mult32a	SimFASDC-48	1	32	0
mult32a	SimFASDC-48	10	32	1
mult32a	SimFASDC-48	2	32	0
mult32a	SimFASDC-48	3	32	0
mult32a	SimFASDC-48	4	32	0
mult32a	SimFASDC-48	5	32	0
mult32a	SimFASDC-48	6	32	0
mult32a	SimFASDC-48	7	32	1
mult32a	SimFASDC-48	8	32	0
mult32a	SimFASDC-48	9	32	0
mult32a	SimFASDC-4	1	35	0
mult32a	SimFASDC-4	10	34	0
mult32a	SimFASDC-4	2	33	0
mult32a	SimFASDC-4	3	33	0
mult32a	SimFASDC-4	4	33	0
mult32a	SimFASDC-4	5	33	0
mult32a	SimFASDC-4	6	34	1
mult32a	SimFASDC-4	7	33	0
mult32a	SimFASDC-4	8	33	0
mult32a	SimFASDC-4	9	32	0
mult32a	SimFASDC-6	1	32	0
mult32a	SimFASDC-6	10	32	1
mult32a	SimFASDC-6	2	32	0
mult32a	SimFASDC-6	3	32	1
mult32a	SimFASDC-6	4	32	0
mult32a	SimFASDC-6	5	32	0
mult32a	SimFASDC-6	6	32	0
mult32a	SimFASDC-6	7	32	0
mult32a	SimFASDC-6	8	32	0
mult32a	SimFASDC-6	9	32	0
mult32a	SimFASDC-8	1	32	2
mult32a	SimFASDC-8	10	32	1
mult32a	SimFASDC-8	2	33	0
mult32a	SimFASDC-8	3	32	0
mult32a	SimFASDC-8	4	33	0
mult32a	SimFASDC-8	5	33	0
mult32a	SimFASDC-8	6	33	0
mult32a	SimFASDC-8	7	32	0
mult32a	SimFASDC-8	8	32	2
mult32a	SimFASDC-8	9	32	2
mult32a	FASDC-12	1	32	1
mult32a	FASDC-12	10	32	0
mult32a	FASDC-12	2	32	0
mult32a	FASDC-12	3	32	0
mult32a	FASDC-12	4	32	0
mult32a	FASDC-12	5	32	0
mult32a	FASDC-12	6	32	0
mult32a	FASDC-12	7	32	0
mult32a	FASDC-12	8	32	0
mult32a	FASDC-12	9	32	0
mult32a	FASDC-16	1	32	0
mult32a	FASDC-16	10	32	1
mult32a	FASDC-16	2	32	1
mult32a	FASDC-16	3	32	1
mult32a	FASDC-16	4	32	1
mult32a	FASDC-16	5	32	0
mult32a	FASDC-16	6	32	0
mult32a	FASDC-16	7	32	0
mult32a	FASDC-16	8	32	0
mult32a	FASDC-16	9	32	2
mult32a	FASDC-24	1	32	1
mult32a	FASDC-24	10	32	2
mult32a	FASDC-24	2	32	2
mult32a	FASDC-24	3	32	1
mult32a	FASDC-24	4	32	1
mult32a	FASDC-24	5	32	1
mult32a	FASDC-24	6	32	2
mult32a	FASDC-24	7	32	0
mult32a	FASDC-24	8	32	0
mult32a	FASDC-24	9	32	0
mult32a	FASDC-2	1	32	1
mult32a	FASDC-2	10	32	0
mult32a	FASDC-2	2	32	0
mult32a	FASDC-2	3	32	0
mult32a	FASDC-2	4	32	0
mult32a	FASDC-2	5	32	0
mult32a	FASDC-2	6	32	0
mult32a	FASDC-2	7	32	0
mult32a	FASDC-2	8	32	0
mult32a	FASDC-2	9	32	0
mult32a	FASDC-32	1	32	0
mult32a	FASDC-32	10	32	1
mult32a	FASDC-32	2	32	1
mult32a	FASDC-32	3	32	1
mult32a	FASDC-32	4	32	1
mult32a	FASDC-32	5	32	1
mult32a	FASDC-32	6	32	2
mult32a	FASDC-32	7	32	0
mult32a	FASDC-32	8	32	0
mult32a	FASDC-32	9	32	0
mult32a	FASDC-3	1	32	2
mult32a	FASDC-3	10	32	0
mult32a	FASDC-3	2	32	0
mult32a	FASDC-3	3	32	0
mult32a	FASDC-3	4	32	0
mult32a	FASDC-3	5	32	0
mult32a	FASDC-3	6	32	0
mult32a	FASDC-3	7	32	0
mult32a	FASDC-3	8	32	0
mult32a	FASDC-3	9	32	0
mult32a	FASDC-48	1	32	1
mult32a	FASDC-48	10	32	0
mult32a	FASDC-48	2	32	0
mult32a	FASDC-48	3	32	0
mult32a	FASDC-48	4	32	1
mult32a	FASDC-48	5	32	0
mult32a	FASDC-48	6	32	0
mult32a	FASDC-48	7	32	0
mult32a	FASDC-48	8	32	0
mult32a	FASDC-48	9	32	0
mult32a	FASDC-4	1	32	2
mult32a	FASDC-4	10	32	2
mult32a	FASDC-4	2	32	2
mult32a	FASDC-4	3	32	1
mult32a	FASDC-4	4	32	2
mult32a	FASDC-4	5	32	2
mult32a	FASDC-4	6	32	1
mult32a	FASDC-4	7	32	2
mult32a	FASDC-4	8	32	2
mult32a	FASDC-4	9	32	2
mult32a	FASDC-6	1	32	2
mult32a	FASDC-6	10	32	2
mult32a	FASDC-6	2	32	0
mult32a	FASDC-6	3	32	0
mult32a	FASDC-6	4	32	0
mult32a	FASDC-6	5	32	0
mult32a	FASDC-6	6	32	0
mult32a	FASDC-6	7	32	0
mult32a	FASDC-6	8	32	0
mult32a	FASDC-6	9	32	0
mult32a	FASDC-8	1	32	0
mult32a	FASDC-8	10	32	0
mult32a	FASDC-8	2	32	0
mult32a	FASDC-8	3	32	0
mult32a	FASDC-8	4	32	0
mult32a	FASDC-8	5	32	0
mult32a	FASDC-8	6	32	0
mult32a	FASDC-8	7	32	0
mult32a	FASDC-8	8	32	0
mult32a	FASDC-8	9	32	0
mult32a	RED+Greedy	1	46	1
mult32a	RED+Greedy	10	43	0
mult32a	RED+Greedy	2	42	0
mult32a	RED+Greedy	3	43	0
mult32a	RED+Greedy	4	44	0
mult32a	RED+Greedy	5	42	0
mult32a	RED+Greedy	6	44	1
mult32a	RED+Greedy	7	44	0
mult32a	RED+Greedy	8	43	0
mult32a	RED+Greedy	9	43	0
